case_id,ticker,company_name,announcement_date,filing_date,filing_type,accession_number,source_url,possible_signal_type,keyword_hits,excerpt_if_available,confidence,recommended_status
RHC-0051-ACQUIRED-EPZM,EPZM,Epizyme Inc.,2022-06-27,2021-10-01,424B3,0001193125-21-289733,https://www.sec.gov/Archives/edgar/data/1571498/000119312521289733/0001193125-21-289733-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0051-ACQUIRED-EPZM,EPZM,Epizyme Inc.,2022-06-27,2021-10-29,8-K,0001193125-21-312289,https://www.sec.gov/Archives/edgar/data/1571498/000119312521312289/0001193125-21-312289-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0051-ACQUIRED-EPZM,EPZM,Epizyme Inc.,2022-06-27,2021-11-09,10-Q,0000950170-21-003566,https://www.sec.gov/Archives/edgar/data/1571498/000095017021003566/0000950170-21-003566-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0051-ACQUIRED-EPZM,EPZM,Epizyme Inc.,2022-06-27,2021-11-09,8-K,0001193125-21-323694,https://www.sec.gov/Archives/edgar/data/1571498/000119312521323694/0001193125-21-323694-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0051-ACQUIRED-EPZM,EPZM,Epizyme Inc.,2022-06-27,2021-11-18,8-K,0001193125-21-333141,https://www.sec.gov/Archives/edgar/data/1571498/000119312521333141/0001193125-21-333141-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0051-ACQUIRED-EPZM,EPZM,Epizyme Inc.,2022-06-27,2021-12-22,8-K,0001193125-21-364952,https://www.sec.gov/Archives/edgar/data/1571498/000119312521364952/0001193125-21-364952-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0051-ACQUIRED-EPZM,EPZM,Epizyme Inc.,2022-06-27,2022-01-10,8-K,0001193125-22-005035,https://www.sec.gov/Archives/edgar/data/1571498/000119312522005035/0001193125-22-005035-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0051-ACQUIRED-EPZM,EPZM,Epizyme Inc.,2022-06-27,2022-01-27,8-K,0001193125-22-019951,https://www.sec.gov/Archives/edgar/data/1571498/000119312522019951/0001193125-22-019951-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0051-ACQUIRED-EPZM,EPZM,Epizyme Inc.,2022-06-27,2022-02-01,SC 13D/A,0001193125-22-024653,https://www.sec.gov/Archives/edgar/data/1571498/000119312522024653/0001193125-22-024653-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0051-ACQUIRED-EPZM,EPZM,Epizyme Inc.,2022-06-27,2022-02-07,SC 13D/A,0001104659-22-012194,https://www.sec.gov/Archives/edgar/data/1571498/000110465922012194/0001104659-22-012194-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0051-ACQUIRED-EPZM,EPZM,Epizyme Inc.,2022-06-27,2022-03-01,10-K,0000950170-22-002552,https://www.sec.gov/Archives/edgar/data/1571498/000095017022002552/0000950170-22-002552-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0051-ACQUIRED-EPZM,EPZM,Epizyme Inc.,2022-06-27,2022-03-01,8-K,0001193125-22-059832,https://www.sec.gov/Archives/edgar/data/1571498/000119312522059832/0001193125-22-059832-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0051-ACQUIRED-EPZM,EPZM,Epizyme Inc.,2022-06-27,2022-03-15,8-K,0001193125-22-075345,https://www.sec.gov/Archives/edgar/data/1571498/000119312522075345/0001193125-22-075345-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0051-ACQUIRED-EPZM,EPZM,Epizyme Inc.,2022-06-27,2022-03-30,DEF 14A,0001193125-22-088679,https://www.sec.gov/Archives/edgar/data/1571498/000119312522088679/0001193125-22-088679-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0051-ACQUIRED-EPZM,EPZM,Epizyme Inc.,2022-06-27,2022-04-06,8-K,0001193125-22-097628,https://www.sec.gov/Archives/edgar/data/1571498/000119312522097628/0001193125-22-097628-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0051-ACQUIRED-EPZM,EPZM,Epizyme Inc.,2022-06-27,2022-05-10,10-Q,0000950170-22-008721,https://www.sec.gov/Archives/edgar/data/1571498/000095017022008721/0000950170-22-008721-index.htm,rofr_rofn,right of first negotiation,"etaining development and commercialization rights in Japan, as well as a right to elect to manufacture tazemetostat and any other EZH2 product candidates in Japan, and a right of first negotiation for the rest of Asia. Eisai waived its right of first negotiation for the rest of Asia in 2018. 21 In March 2021, the Company and Eisai entered into a supply agreement providing for the manufacture and supply to Eisai o",LOW,POSSIBLE_HIT
RHC-0051-ACQUIRED-EPZM,EPZM,Epizyme Inc.,2022-06-27,2022-05-10,8-K,0001193125-22-145663,https://www.sec.gov/Archives/edgar/data/1571498/000119312522145663/0001193125-22-145663-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0051-ACQUIRED-EPZM,EPZM,Epizyme Inc.,2022-06-27,2022-05-19,8-K,0001193125-22-154514,https://www.sec.gov/Archives/edgar/data/1571498/000119312522154514/0001193125-22-154514-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0051-ACQUIRED-EPZM,EPZM,Epizyme Inc.,2022-06-27,2022-05-24,8-K,0001193125-22-158591,https://www.sec.gov/Archives/edgar/data/1571498/000119312522158591/0001193125-22-158591-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2021-03-24,8-K,0001193125-21-092666,https://www.sec.gov/Archives/edgar/data/1538927/000119312521092666/0001193125-21-092666-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2021-03-30,10-K,0001564590-21-016642,https://www.sec.gov/Archives/edgar/data/1538927/000156459021016642/0001564590-21-016642-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2021-03-30,8-K,0001564590-21-016320,https://www.sec.gov/Archives/edgar/data/1538927/000156459021016320/0001564590-21-016320-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2021-04-21,DEF 14A,0001193125-21-124838,https://www.sec.gov/Archives/edgar/data/1538927/000119312521124838/0001193125-21-124838-index.htm,sale_process,sale of the company,"llments thereafter, subject to such director’s continued service to us through the applicable vesting dates. Such awards are subject to full accelerated vesting upon the sale of the Company, subject to such director’s continued service to us through the date of such sale. Employee directors will receive no additional compensation for their service as a director. We will reimburse all reasonable out-of-pock",LOW,POSSIBLE_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2021-05-14,10-Q,0001564590-21-028009,https://www.sec.gov/Archives/edgar/data/1538927/000156459021028009/0001564590-21-028009-index.htm,sale_process,sale of the company,", the Company used a probability-weighted expected returns method (“PWERM”) with four scenarios to value the common stock underlying the awards: an IPO, a delayed IPO, a sale of the Company and a remain private scenario. In the IPO and sale scenarios, the Company estimated an equity value based on the guideline public company method under a market approach. The guideline public companies consisted of bioph",LOW,POSSIBLE_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2021-05-14,8-K,0001564590-21-027806,https://www.sec.gov/Archives/edgar/data/1538927/000156459021027806/0001564590-21-027806-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2021-06-11,8-K,0001193125-21-188257,https://www.sec.gov/Archives/edgar/data/1538927/000119312521188257/0001193125-21-188257-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2021-06-14,8-K,0001193125-21-189498,https://www.sec.gov/Archives/edgar/data/1538927/000119312521189498/0001193125-21-189498-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2021-06-21,8-K,0001193125-21-195229,https://www.sec.gov/Archives/edgar/data/1538927/000119312521195229/0001193125-21-195229-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2021-08-13,10-Q,0001564590-21-044302,https://www.sec.gov/Archives/edgar/data/1538927/000156459021044302/0001564590-21-044302-index.htm,sale_process,sale of the company,", the Company used a probability-weighted expected returns method (“PWERM”) with four scenarios to value the common stock underlying the awards: an IPO, a delayed IPO, a sale of the Company and a remain private scenario. In the IPO and sale scenarios, the Company estimated an equity value based on the guideline public company method under a market approach. The guideline public companies consisted of bioph",LOW,POSSIBLE_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2021-08-13,8-K,0001564590-21-044161,https://www.sec.gov/Archives/edgar/data/1538927/000156459021044161/0001564590-21-044161-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2021-10-07,8-K,0001193125-21-293715,https://www.sec.gov/Archives/edgar/data/1538927/000119312521293715/0001193125-21-293715-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2021-10-28,SC 13D/A,0001104659-21-131085,https://www.sec.gov/Archives/edgar/data/1538927/000110465921131085/0001104659-21-131085-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2021-11-12,10-Q,0000950170-21-004376,https://www.sec.gov/Archives/edgar/data/1538927/000095017021004376/0000950170-21-004376-index.htm,sale_process,sale of the company,", the Company used a probability-weighted expected returns method (“PWERM”) with four scenarios to value the common stock underlying the awards: an IPO, a delayed IPO, a sale of the Company and a remain private scenario. In the IPO and sale scenarios, the Company estimated an equity value based on the guideline public company method under a market approach. The guideline public companies consisted of bioph",LOW,POSSIBLE_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2021-11-12,8-K,0000950170-21-004239,https://www.sec.gov/Archives/edgar/data/1538927/000095017021004239/0000950170-21-004239-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2021-12-13,8-K,0001193125-21-354602,https://www.sec.gov/Archives/edgar/data/1538927/000119312521354602/0001193125-21-354602-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2021-12-16,8-K,0001193125-21-358543,https://www.sec.gov/Archives/edgar/data/1538927/000119312521358543/0001193125-21-358543-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2022-01-13,8-K,0001193125-22-008160,https://www.sec.gov/Archives/edgar/data/1538927/000119312522008160/0001193125-22-008160-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2022-03-01,10-K,0000950170-22-002527,https://www.sec.gov/Archives/edgar/data/1538927/000095017022002527/0000950170-22-002527-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2022-03-01,8-K,0000950170-22-002416,https://www.sec.gov/Archives/edgar/data/1538927/000095017022002416/0000950170-22-002416-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2022-04-27,DEF 14A,0001193125-22-123562,https://www.sec.gov/Archives/edgar/data/1538927/000119312522123562/0001193125-22-123562-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2022-05-06,10-Q,0000950170-22-008130,https://www.sec.gov/Archives/edgar/data/1538927/000095017022008130/0000950170-22-008130-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2022-05-06,8-K,0000950170-22-007991,https://www.sec.gov/Archives/edgar/data/1538927/000095017022007991/0000950170-22-007991-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2022-05-26,8-K,0001193125-22-160306,https://www.sec.gov/Archives/edgar/data/1538927/000119312522160306/0001193125-22-160306-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2022-06-09,8-K,0001193125-22-171037,https://www.sec.gov/Archives/edgar/data/1538927/000119312522171037/0001193125-22-171037-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2022-07-25,8-K,0001193125-22-200896,https://www.sec.gov/Archives/edgar/data/1538927/000119312522200896/0001193125-22-200896-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2022-08-05,10-Q,0000950170-22-015118,https://www.sec.gov/Archives/edgar/data/1538927/000095017022015118/0000950170-22-015118-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0052-ACQUIRED-FMTX,FMTX,Forma Therapeutics Holdings Inc.,2022-09-01,2022-08-05,8-K,0000950170-22-014950,https://www.sec.gov/Archives/edgar/data/1538927/000095017022014950/0000950170-22-014950-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-02-24,10-K,0001193125-21-054629,https://www.sec.gov/Archives/edgar/data/1629137/000119312521054629/0001193125-21-054629-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-02-24,8-K,0001171843-21-001273,https://www.sec.gov/Archives/edgar/data/1629137/000117184321001273/0001171843-21-001273-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-03-16,8-K,0001171843-21-001809,https://www.sec.gov/Archives/edgar/data/1629137/000117184321001809/0001171843-21-001809-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-03-18,8-K,0001171843-21-001883,https://www.sec.gov/Archives/edgar/data/1629137/000117184321001883/0001171843-21-001883-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-04-28,DEF 14A,0001193125-21-136815,https://www.sec.gov/Archives/edgar/data/1629137/000119312521136815/0001193125-21-136815-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-05-05,10-Q,0001193125-21-151732,https://www.sec.gov/Archives/edgar/data/1629137/000119312521151732/0001193125-21-151732-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-05-05,8-K,0001171843-21-003166,https://www.sec.gov/Archives/edgar/data/1629137/000117184321003166/0001171843-21-003166-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-05-12,8-K,0001171843-21-003417,https://www.sec.gov/Archives/edgar/data/1629137/000117184321003417/0001171843-21-003417-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-06-11,8-K,0001171843-21-004277,https://www.sec.gov/Archives/edgar/data/1629137/000117184321004277/0001171843-21-004277-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-06-14,8-K,0001171843-21-004301,https://www.sec.gov/Archives/edgar/data/1629137/000117184321004301/0001171843-21-004301-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-06-17,8-K,0001171843-21-004400,https://www.sec.gov/Archives/edgar/data/1629137/000117184321004400/0001171843-21-004400-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-07-22,8-K,0001171843-21-004997,https://www.sec.gov/Archives/edgar/data/1629137/000117184321004997/0001171843-21-004997-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-08-03,10-Q,0001193125-21-234940,https://www.sec.gov/Archives/edgar/data/1629137/000119312521234940/0001193125-21-234940-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-08-03,8-K,0001171843-21-005436,https://www.sec.gov/Archives/edgar/data/1629137/000117184321005436/0001171843-21-005436-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-09-07,8-K,0001171843-21-006335,https://www.sec.gov/Archives/edgar/data/1629137/000117184321006335/0001171843-21-006335-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-11-04,10-Q,0000950170-21-003097,https://www.sec.gov/Archives/edgar/data/1629137/000095017021003097/0000950170-21-003097-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-11-04,8-K,0001171843-21-007520,https://www.sec.gov/Archives/edgar/data/1629137/000117184321007520/0001171843-21-007520-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-11-04,8-K,0001171843-21-007562,https://www.sec.gov/Archives/edgar/data/1629137/000117184321007562/0001171843-21-007562-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-12-13,8-K,0001171843-21-008476,https://www.sec.gov/Archives/edgar/data/1629137/000117184321008476/0001171843-21-008476-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-12-13,8-K,0001193125-21-355137,https://www.sec.gov/Archives/edgar/data/1629137/000119312521355137/0001193125-21-355137-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-12-14,8-K,0001193125-21-356184,https://www.sec.gov/Archives/edgar/data/1629137/000119312521356184/0001193125-21-356184-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-12-15,8-K,0001193125-21-357947,https://www.sec.gov/Archives/edgar/data/1629137/000119312521357947/0001193125-21-357947-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-12-17,8-K,0001171843-21-008594,https://www.sec.gov/Archives/edgar/data/1629137/000117184321008594/0001171843-21-008594-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-12-17,8-K,0001171843-21-008600,https://www.sec.gov/Archives/edgar/data/1629137/000117184321008600/0001171843-21-008600-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2021-12-17,8-K,0001193125-21-361305,https://www.sec.gov/Archives/edgar/data/1629137/000119312521361305/0001193125-21-361305-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2022-01-10,8-K,0001171843-22-000175,https://www.sec.gov/Archives/edgar/data/1629137/000117184322000175/0001171843-22-000175-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2022-01-27,8-K,0001171843-22-000544,https://www.sec.gov/Archives/edgar/data/1629137/000117184322000544/0001171843-22-000544-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2022-02-16,8-K,0001171843-22-001064,https://www.sec.gov/Archives/edgar/data/1629137/000117184322001064/0001171843-22-001064-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2022-02-23,10-K,0000950170-22-001781,https://www.sec.gov/Archives/edgar/data/1629137/000095017022001781/0000950170-22-001781-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2022-02-23,8-K,0001171843-22-001284,https://www.sec.gov/Archives/edgar/data/1629137/000117184322001284/0001171843-22-001284-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2022-03-25,8-K,0001193125-22-085127,https://www.sec.gov/Archives/edgar/data/1629137/000119312522085127/0001193125-22-085127-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2022-04-28,DEF 14A,0001193125-22-127501,https://www.sec.gov/Archives/edgar/data/1629137/000119312522127501/0001193125-22-127501-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
